ID,time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.other,appCat.professional,appCat.recreation,appCat.convenience
AS14.15,2014-04-07,6.8,0.4,0.4,0.427033492822966,142.66799998283386,4.0,1.0,31.18,60.028,18.198,0.0,0.0,0.0
AS14.15,2014-04-08,6.8,0.2,0.6,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.15,2014-04-09,7.0,0.0,1.0,0.0263157894736842,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.15,2014-04-10,7.2,0.4,1.0,0.0394736842105263,61.6400001049042,1.0,0.0,9.093,94.759,0.0,0.0,0.0,0.0
AS14.15,2014-04-11,7.0,0.4,0.8,0.0714285714285714,119.212000131607,1.0,0.0,17.214,41.451,11.077,0.0,0.0,0.0
AS14.15,2014-04-12,7.4,1.0,1.0,0.5825892857142856,59.9460000991821,5.0,1.0,41.643,57.32300000000001,0.0,0.0,0.0,0.0
AS14.15,2014-04-13,7.0,2.0,1.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.15,2014-04-14,7.0,1.0,1.0,0.5092592592592593,14.43200016021732,1.0,0.0,60.13500000000001,66.509,6.016,9.068,3.013,4.021
AS14.15,2014-04-15,7.0,-0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.15,2014-04-16,7.0,0.2,1.0,0.9912037037037034,151.14899992942813,0.0,0.0,51.337,158.876,28.162000000000003,0.0,0.0,0.0
AS14.15,2014-04-17,6.4,0.0,0.0,0.729166666666666,150.31199979782102,2.0,0.0,84.14000000000001,198.74800000000002,17.179000000000002,0.0,63.36,0.0
AS14.15,2014-04-18,6.0,-0.4,0.0,0.781541218637992,150.12999963760376,0.0,0.0,50.825,69.307,10.049,4.008,16.116,0.0
AS14.17,2014-03-21,7.4,0.8,1.0,4.031386282906977,674.0979995727539,0.0,0.0,120.74199999999996,495.6800000000001,45.162000000000006,14.059999999999999,361.404,0.0
AS14.17,2014-03-22,7.4,0.4,0.8,4.6264701012956255,1230.4520013332367,0.0,0.0,121.14600000000003,875.3309999999999,44.653,0.0,366.178,81.85000000000001
AS14.17,2014-03-23,7.4,0.8,0.8,1.6822248456096904,809.819000005722,0.0,1.0,165.071,513.2340000000002,35.186,0.0,726.3150000000002,135.242
AS14.17,2014-03-24,7.0,0.6666666666666666,0.6666666666666666,3.8964009807342737,1653.8349997997286,4.0,0.0,195.43299999999996,1096.9029999999993,36.194,0.0,328.00300000000004,265.3299999999999
AS14.17,2014-03-25,7.5,0.5,1.0,1.4885440476037812,646.2949995994568,0.0,0.0,74.93399999999998,446.547,27.1,0.0,390.27700000000004,9.866
AS14.17,2014-03-26,7.2,0.2,0.8,1.6448903290129613,1247.3600010871887,2.0,0.0,288.166,870.313,43.175,0.0,726.7320000000001,29.112000000000002
AS14.17,2014-03-27,7.2,0.4,0.6,2.1751960288978536,861.4380009174347,0.0,0.0,189.76899999999992,621.1200000000002,45.211999999999996,0.0,906.6499999999999,39.168
AS14.17,2014-03-28,7.2,0.6,1.0,6.024883919669563,1507.754000902176,1.0,0.0,156.932,911.9680000000003,31.250000000000004,0.0,594.298,190.957
AS14.17,2014-03-29,6.8,0.6,0.6,5.022917176431632,1310.8980014324186,8.0,1.0,262.028,679.9150000000003,45.153999999999996,0.0,758.5649999999999,125.194
AS14.17,2014-03-30,8.0,1.0,1.0,0.1333333333333333,291.8069996833802,0.0,0.0,25.019000000000002,150.26799999999997,32.299,0.0,0.0,0.0
AS14.17,2014-03-31,7.25,0.5,1.0,2.351665242368133,769.2270007133484,0.0,0.0,255.1,632.1549999999999,58.52199999999999,0.0,360.818,146.396
AS14.17,2014-04-01,7.4,0.6,1.0,3.5226334123392955,1364.7080006599429,4.0,2.0,330.55400000000003,828.6480000000001,37.259,7.686,324.50700000000006,97.588
AS14.17,2014-04-02,7.5,0.25,0.75,2.1642399540084116,1293.0220003128052,1.0,0.0,246.42599999999996,596.5369999999999,32.206,3.434,394.67499999999995,86.618
AS14.17,2014-04-03,7.2,0.2,1.0,2.9808823529411765,1209.4400010108948,1.0,1.0,255.28100000000003,805.9579999999999,38.18,0.0,391.68500000000006,128.398
AS14.17,2014-04-04,7.0,-0.6,0.8,3.836064425770309,751.8160018920898,1.0,1.0,167.861,385.047,44.382,2.004,413.98299999999995,0.0
AS14.17,2014-04-05,7.0,0.2,1.0,4.539355148839198,681.6390011310579,3.0,3.0,132.28699999999998,560.7049999999999,43.366,0.0,71.387,15.843
AS14.17,2014-04-06,7.25,0.25,1.25,0.8853134214670572,340.85799932479864,0.0,1.0,71.157,362.796,51.352,0.0,220.82099999999997,0.0
AS14.17,2014-04-07,7.0,1.0,1.0,0.9799902569723544,513.5020003318788,0.0,0.0,74.84700000000001,431.366,23.193,0.0,74.44000000000001,0.0
AS14.17,2014-04-08,7.0,0.4,1.0,0.6255694839919435,1419.3579995632172,3.0,1.0,336.1109999999999,1115.1659999999997,134.03300000000002,0.0,845.6870000000002,203.56699999999998
AS14.17,2014-04-09,7.0,0.25,1.0,2.6215543642819203,1112.8759999275208,0.0,0.0,220.74099999999993,865.5240000000001,51.035999999999994,3.025,437.03200000000004,160.19
AS14.17,2014-04-10,6.75,1.0,1.0,2.418573204059626,808.8569998741149,0.0,0.0,212.97300000000004,1186.674,47.447,0.0,495.19499999999994,41.142
AS14.17,2014-04-11,7.2,0.4,1.0,4.976967605816774,1352.2980003356931,0.0,0.0,489.87,401.83599999999984,39.482,0.0,561.8029999999998,145.14399999999998
AS14.17,2014-04-12,7.2,0.4,1.0,3.982876845286387,1568.5859997272491,0.0,0.0,482.97600000000017,590.901,39.147999999999996,0.0,613.9339999999997,0.0
AS14.17,2014-04-13,7.2,-0.2,1.0,1.815936454856059,857.2669999599459,0.0,0.0,347.1999999999999,459.157,37.875,0.0,521.5649999999999,69.49100000000001
AS14.17,2014-04-14,7.0,0.8,1.0,2.042744125115081,954.8489999771117,1.0,0.0,285.74699999999996,173.11100000000002,49.449999999999996,0.0,319.57,200.31000000000003
AS14.17,2014-04-15,7.0,0.4,1.0,2.4536708330123544,1957.3469989299776,0.0,1.0,189.53400000000005,1509.8779999999995,100.836,13.126000000000001,420.46099999999996,82.572
AS14.17,2014-04-16,7.2,0.8,1.0,2.6729802815618178,1924.0620024204256,2.0,1.0,268.9240000000001,1261.0319999999995,46.701,0.0,427.26599999999985,103.84800000000001
AS14.17,2014-04-17,7.0,0.4,1.0,2.787620996901864,893.9839994907379,0.0,2.0,168.34500000000003,690.232,43.742999999999995,0.0,485.44,4.649
AS14.17,2014-04-18,7.0,1.0,1.0,3.7710903996989713,501.7899997234342,1.0,0.0,22.825,360.963,33.187,0.0,68.405,5.019
AS14.17,2014-04-19,7.0,1.0,1.0,4.01374403942835,786.2340011596681,0.0,0.0,22.274,565.0509999999999,43.589000000000006,0.0,185.108,0.0
AS14.17,2014-04-20,7.2,0.4,1.0,2.9079662456813793,2003.1370005607603,0.0,0.0,222.78700000000003,1873.1689999999999,43.058,0.0,502.8869999999999,101.99900000000001
AS14.17,2014-04-21,7.4,0.4,1.0,2.1167134877347538,945.9130005836488,1.0,0.0,94.373,890.7229999999996,39.551,0.0,197.937,22.156
AS14.17,2014-04-22,6.6,0.6,1.0,1.2149159663865536,1286.6190004348757,0.0,2.0,184.809,863.7650000000002,46.482,0.0,521.22,72.052
AS14.17,2014-04-23,7.25,1.0,1.0,1.7240619209853028,1507.2199997901917,1.0,0.0,285.9169999999999,1174.6399999999999,45.771,0.0,529.577,281.121
AS14.17,2014-04-24,7.2,1.0,1.0,2.635626296211738,1549.0970015525818,1.0,0.0,302.6979999999999,844.2690000000001,40.536,0.0,594.511,209.972
AS14.17,2014-04-25,7.2,0.4,1.0,4.684202535194868,1356.7539989948273,4.0,1.0,355.833,802.4759999999999,44.207,10.858,51.522999999999996,29.706
AS14.17,2014-04-26,8.0,1.0,1.0,4.484102912294093,1205.2339980602264,0.0,1.0,387.54799999999994,580.337,33.417,0.0,124.62100000000001,0.0
AS14.17,2014-04-27,7.2,1.0,1.0,2.611555779336526,452.9509999752045,0.0,2.0,128.645,386.475,34.075,0.0,398.769,27.316
AS14.17,2014-04-28,6.75,0.75,0.3333333333333333,2.337298904745795,1317.2859997749329,0.0,0.0,187.5449999999999,895.0360000000003,25.43,11.214,412.41800000000006,132.76800000000003
AS14.23,2014-04-16,7.4,0.0,1.0,4.541599292526897,2262.783000946045,2.0,0.0,161.143,1505.6080000000002,79.16099999999999,15.492999999999999,271.447,71.24499999999999
AS14.23,2014-04-17,7.4,1.0,1.4,7.676486549663488,2952.9909994602203,0.0,0.0,99.602,1761.3039999999996,129.901,26.2,158.586,62.372
AS14.23,2014-04-18,7.6,0.4,1.0,5.340446127946128,1632.0100002288818,2.0,0.0,68.825,1432.548,86.961,0.0,171.358,6.017
AS14.23,2014-04-19,7.75,0.0,1.0,3.7857142857142856,1079.2129995822909,0.0,0.0,101.51899999999999,844.121,77.40299999999999,0.0,138.671,16.059
AS14.23,2014-04-20,7.75,0.5,1.0,7.692016986844573,2716.001000881195,1.0,0.0,196.26299999999998,1534.9679999999996,73.568,0.0,700.0679999999999,7.056
AS14.23,2014-04-21,7.2,-0.4,1.0,3.70370217305005,3168.9359998703003,0.0,0.0,40.834,2471.771,41.298,0.0,63.485,0.0
AS14.23,2014-04-22,6.2,0.2,0.4,6.313896906283227,3360.677001714706,3.0,0.0,305.9249999999999,2262.283,57.23,0.0,50.252,81.53
AS14.23,2014-04-23,7.0,0.0,1.0,4.743860275193725,2109.5009996891026,2.0,0.0,270.621,557.713,276.345,14.995999999999999,50.477,5.013
AS14.23,2014-04-24,7.4,0.0,1.0,6.972919629118822,2016.850001335144,1.0,1.0,70.96000000000001,1180.7460000000003,64.601,10.035,299.876,0.0
AS14.23,2014-04-25,7.8,-0.2,1.2,6.114528131893232,4776.210000753403,1.0,0.0,286.1329999999999,2854.8099999999995,118.56,5.083,324.40599999999995,11.041
AS14.23,2014-04-26,7.5,-0.5,1.0,8.097286047286048,2410.8610010147095,2.0,0.0,148.70000000000002,1734.323999999999,76.206,4.013,76.011,62.559
AS14.23,2014-04-27,7.0,-0.2,1.0,5.877932010656467,2826.4399974346156,2.0,1.0,163.22300000000007,2618.1079999999993,136.92,0.0,123.19900000000001,64.37599999999999
AS14.23,2014-04-28,7.6,-0.2,1.0,6.319931580104143,2871.22899889946,2.0,2.0,149.665,1960.9719999999995,72.805,23.788999999999998,397.67599999999993,47.304
AS14.23,2014-04-29,7.4,-0.2,1.2,5.22924297924298,3144.8810002803802,2.0,,78.56099999999999,1777.5140000000001,29.346,0.0,240.85699999999997,0.0
AS14.23,2014-04-30,9.0,-1.0,1.0,7.080849253314232,3270.813999652863,2.0,,122.06600000000003,2520.536000000001,33.312999999999995,0.0,434.2220000000001,0.0
AS14.24,2014-05-04,7.5,-0.5,1.0,2.7954130548194693,1172.5860002040863,0.0,0.0,419.65500000000014,539.621,41.382,13.722,22.098,0.0
AS14.24,2014-05-05,6.0,-0.6666666666666666,0.3333333333333333,2.1713949114690028,451.2530000209808,0.0,0.0,201.96200000000005,351.712,36.501,0.0,167.58200000000002,0.0
AS14.24,2014-05-07,7.0,1.0,0.75,0.32523314840094003,824.0220017433167,0.0,0.0,309.15999999999997,543.5490000000001,41.604,0.0,128.63,14.104000000000001
AS14.24,2014-05-08,7.0,0.3333333333333333,1.0,2.204334432599637,1072.9010007381437,2.0,1.0,269.0930000000001,279.746,43.482000000000006,0.0,115.58700000000002,37.175000000000004
AS14.24,2014-05-09,7.4,-1.0,1.0,2.010556365092754,571.6210002899168,2.0,0.0,223.88700000000003,360.86199999999997,19.234,2.01,0.0,3.205
AS14.24,2014-05-11,7.25,-1.0,1.0,1.0878762705609748,754.2629990577699,0.0,2.0,228.78199999999998,360.1879999999999,61.95,0.0,22.641,0.0
AS14.24,2014-05-12,7.0,-0.8,0.6,2.2554689794494576,1460.9660003185272,1.0,0.0,484.88599999999974,736.4039999999999,54.340999999999994,0.0,534.015,15.946
AS14.24,2014-05-13,7.5,-0.25,0.75,1.3026753074111,1072.176999568939,2.0,0.0,366.075,730.973,48.437,5.077,93.593,22.11
AS14.25,2014-04-09,7.4,0.0,0.2,2.4303571428571433,1280.3300004005432,9.0,2.0,479.6589999999998,904.2429999999998,16.263,0.0,423.5,58.089999999999996
AS14.25,2014-04-10,6.5,0.25,0.5,2.2901435574229687,1269.3339998722076,0.0,1.0,386.33799999999974,647.149,68.851,1.004,41.305,21.103
AS14.25,2014-04-11,7.75,-0.25,0.5,2.32948717948718,1063.0169999599455,3.0,7.0,360.9389999999999,713.465,16.059,1.025,152.65099999999998,0.0
AS14.25,2014-04-12,7.0,-0.2,0.6,1.0248199956658546,776.1010003089906,3.0,1.0,164.925,150.336,48.681,6.026000000000001,0.0,0.0
AS14.25,2014-04-13,6.6,-0.4,0.4,0.5405461664654717,560.5330004692076,4.0,0.0,170.889,312.88399999999996,32.358000000000004,1.013,186.82399999999998,12.054
AS14.25,2014-04-14,6.4,0.6,0.2,1.3664408297777824,1179.8269996643064,8.0,0.0,327.6719999999999,936.738,32.255,0.0,59.411,7.031
AS14.25,2014-04-15,6.5,-0.25,0.0,1.9379500230178837,1436.2890014648435,2.0,1.0,364.3489999999997,904.3879999999998,75.239,0.0,41.274,5.2989999999999995
AS14.25,2014-04-16,7.2,0.2,0.6,2.5275846148572723,875.9859993457794,6.0,3.0,334.15000000000003,878.6400000000001,36.491,10.089,39.935,27.307000000000002
AS14.25,2014-04-17,6.5,0.0,0.0,2.9228274619728567,2703.5070011615753,3.0,0.0,653.6480000000005,1257.2439999999995,70.404,13.415,472.1909999999999,104.815
AS14.25,2014-04-18,6.25,-0.25,0.0,1.7694436890222132,2110.8679988384247,4.0,14.0,527.8139999999996,575.49,45.34100000000001,0.0,140.42,107.70500000000001
AS14.25,2014-04-19,7.5,-0.75,0.0,2.029459960102593,1515.0660009384155,6.0,0.0,317.5739999999999,685.364,49.126999999999995,2.012,419.357,0.0
AS14.25,2014-04-20,6.8,0.0,0.0,0.663157894736842,2278.5250010490417,3.0,0.0,248.87300000000002,1041.9409999999996,29.174,0.0,210.67999999999998,50.215
AS14.25,2014-04-21,7.4,-0.4,0.8,2.174999999999999,1214.9119999408724,6.0,10.0,547.4320000000001,944.692,52.586999999999996,0.0,79.474,86.285
AS14.25,2014-04-22,8.25,0.25,1.0,2.9371379911756517,1432.2799999713898,9.0,0.0,533.0289999999998,799.5500000000002,66.156,2.007,202.11499999999998,45.257
AS14.25,2014-04-23,6.5,-0.5,0.0,1.8225206611570253,1332.0179996490479,4.0,4.0,542.6509999999997,1238.683,47.525000000000006,6.055999999999999,276.402,9.127
AS14.25,2014-04-24,6.0,-1.2,0.0,2.058333333333333,1978.412000656128,7.0,0.0,527.0619999999996,1688.3779999999997,63.346,0.0,160.67200000000003,126.40400000000001
AS14.25,2014-04-25,6.25,-0.25,-0.25,1.3249999999999997,1089.2589998245242,2.0,0.0,389.7520000000001,823.1069999999999,40.517,2.012,206.352,41.306
AS14.25,2014-04-26,7.0,0.5,1.0,2.0524279196739093,999.516000032425,6.0,0.0,311.1999999999999,463.81699999999995,44.598,0.0,0.0,0.0
AS14.25,2014-04-27,7.4,0.0,0.8,0.28854453627180904,801.318999052048,1.0,0.0,230.65900000000002,347.28800000000007,102.818,10.158999999999999,245.61199999999997,0.0
AS14.25,2014-04-28,7.2,0.0,0.4,2.9116246498599447,2230.924998760224,12.0,4.0,695.279,1315.6879999999994,45.981,2.007,4.081,73.589
AS14.25,2014-04-29,6.0,-1.2,-0.6,1.9911157024793378,1857.4360001087189,10.0,10.0,441.05899999999986,1136.309,102.92999999999999,0.0,5.043,32.711
AS14.25,2014-04-30,6.2,0.8,-0.4,2.4961788488980496,1671.5610003471375,5.0,2.0,489.049,1286.7730000000001,85.46799999999999,0.0,4.013,81.86600000000001
AS14.25,2014-05-01,7.0,-1.0,0.4,2.090944973030535,2439.810998916626,20.0,0.0,624.5399999999998,1238.105,66.531,17.101999999999997,120.227,161.868
AS14.25,2014-05-02,6.5,-0.75,0.0,3.3026315789473686,1775.2040004730222,11.0,2.0,389.929,1089.8349999999996,41.279,0.0,171.17000000000002,74.994
AS14.25,2014-05-03,6.4,-0.25,0.0,1.4222222222222212,533.8759996891023,3.0,0.0,220.96699999999998,309.01099999999997,34.164,0.0,108.259,0.0
AS14.25,2014-05-04,7.2,1.0,0.6,2.490468952851398,1801.6689982414246,3.0,1.0,479.04200000000003,749.7289999999998,47.406,0.0,8.017,398.15700000000004
AS14.25,2014-05-05,6.666666666666667,-1.0,0.0,1.720435061076772,1732.023999452591,9.0,0.0,343.2719999999999,915.6549999999997,19.17,10.065999999999999,25.169,16.079
AS14.25,2014-05-07,6.8,-0.4,0.0,1.6827419967702109,1050.1000006198883,,1.0,333.8419999999999,742.8029999999999,47.145,7.066,141.049,6.024
AS14.29,2014-04-02,8.5,0.25,1.5,1.9965571782676188,626.6859993934634,0.0,2.0,17.215,342.62399999999997,22.488,133.51200000000003,283.77500000000003,14.126000000000001
AS14.29,2014-04-03,7.25,-1.0,0.25,3.3964441576003455,1150.7039997577665,0.0,0.0,56.77500000000001,925.4100000000003,0.0,160.32699999999997,166.591,5.055
AS14.29,2014-04-04,8.0,-1.25,0.75,0.3630310128934234,601.2199993133544,1.0,0.0,13.521999999999998,310.63300000000004,50.324,94.052,348.98999999999995,72.881
AS14.29,2014-04-05,8.2,0.8,0.8,3.5971715990000845,2174.0780005455017,0.0,2.0,61.765,991.4269999999997,36.242,388.43299999999994,646.4499999999999,40.512
AS14.29,2014-04-06,7.75,0.0,0.8,1.7195301759246304,810.7209994792938,0.0,6.0,21.2,452.501,48.187,224.04,833.7349999999998,15.058
AS14.29,2014-04-07,7.2,-0.6,0.2,3.51736694677871,2494.0679998397827,0.0,0.0,41.388000000000005,795.2420000000001,58.236,388.846,2034.9730000000004,0.0
AS14.29,2014-04-08,7.8,-0.8,1.0,3.301609523354869,2365.675000667572,0.0,4.0,125.137,1320.4049999999997,43.198,473.6110000000001,1471.327,89.01
AS14.29,2014-04-09,7.6,0.4,0.4,1.5732861400894191,794.5480005741119,0.0,0.0,24.334,516.055,42.504999999999995,178.38500000000002,321.798,2.0149999999999997
AS14.29,2014-04-10,8.6,0.4,1.4,3.017588356492186,1348.4179980754852,1.0,3.0,67.727,592.943,55.28699999999999,294.34,807.289,0.0
AS14.29,2014-04-11,7.2,0.2,0.6,0.4554776339519667,1000.6330008506775,0.0,0.0,26.098999999999997,460.46799999999996,36.215999999999994,178.4,1040.469,4.041
AS14.29,2014-04-12,8.25,1.0,0.75,2.7712789794142902,788.2719995975496,0.0,1.0,41.527,462.8069999999998,66.49300000000001,183.65099999999998,50.4,28.107
AS14.29,2014-04-13,8.2,0.0,0.6,1.7998588292565771,1342.8619980812073,0.0,0.0,36.023,934.1080000000001,64.56700000000001,282.75600000000003,512.0280000000001,125.55799999999999
AS14.29,2014-04-14,8.0,-0.8,1.0,3.387792503801653,1366.591000556946,0.0,0.0,46.169000000000004,754.1019999999999,39.779,289.306,918.707,0.0
AS14.29,2014-04-15,8.25,-0.5,1.0,3.355513849694512,2138.9739968776703,0.0,1.0,18.172,1174.8559999999998,57.318999999999996,375.57500000000005,1195.322,0.0
AS14.29,2014-04-16,7.8,0.0,1.0,0.7653496459251136,1849.3869991302488,1.0,5.0,69.89800000000002,871.9490000000002,21.137999999999998,317.9099999999999,1590.6840000000004,77.25699999999999
AS14.29,2014-04-17,7.6,0.8,0.8,2.40726151077491,1915.433000802994,2.0,4.0,55.048000000000016,1226.8490000000002,41.187,403.8950000000001,933.2429999999995,23.158
AS14.29,2014-04-18,8.0,-0.25,0.25,3.5599539200400403,1428.6609997749329,1.0,1.0,118.88400000000001,560.9870000000001,39.378,295.0370000000001,827.0160000000003,4.031
AS14.29,2014-04-19,7.0,-0.6,0.2,1.6999999999999984,860.7589995861052,1.0,3.0,58.129,693.2619999999997,34.144,227.76900000000003,1060.45,30.28
AS14.29,2014-04-20,7.5,-0.5,0.75,0.20201149425287362,342.8150002956388,0.0,0.0,35.089,144.79799999999997,20.101,111.65300000000002,513.21,0.0
AS14.29,2014-04-21,7.2,0.0,0.4,2.658333333333333,383.75699973106373,0.0,0.0,22.957,497.86600000000004,42.314,142.932,268.18699999999995,0.0
AS14.29,2014-04-22,6.4,-0.2,0.0,3.995184558889636,2392.448999404907,3.0,11.0,119.06300000000002,1617.5,47.538000000000004,450.20199999999994,1380.2529999999997,268.901
AS14.29,2014-04-23,7.6,0.6,0.6,2.2754717416356276,1523.9170014858244,4.0,1.0,128.275,981.5420000000001,38.202,421.5969999999997,632.0209999999998,144.69400000000002
AS14.29,2014-04-24,7.8,0.2,1.0,4.478715631857907,2253.3520019054413,0.0,3.0,106.29599999999998,1298.3330000000003,48.217000000000006,557.657,816.1399999999999,94.39200000000001
AS14.29,2014-04-25,7.5,0.0,0.75,2.80683657660214,1223.1540007591245,0.0,1.0,19.103,574.877,46.355,194.41700000000003,129.404,59.014
AS14.29,2014-04-26,6.0,0.0,0.0,6.464042224299095,2134.1520030498505,2.0,4.0,92.162,1358.6189999999995,24.114,348.69500000000005,805.8870000000001,47.182
AS14.29,2014-04-27,6.5,-0.75,0.0,1.077494358271751,815.4560003280639,0.0,0.0,84.58600000000001,456.36400000000003,35.148,201.307,435.913,0.0
AS14.29,2014-04-28,7.0,-0.4,0.4,1.8910117699460676,1156.5470006465914,0.0,0.0,94.798,799.1320000000002,34.17,250.44900000000007,193.17899999999995,69.632
AS14.29,2014-04-29,7.6,0.4,0.8,5.00456132080075,2499.521996974945,0.0,1.0,172.83799999999997,1409.2769999999996,48.324999999999996,432.25699999999983,1100.657,35.59
AS14.29,2014-04-30,7.8,-0.4,0.2,2.189158419685718,972.4049994945527,1.0,2.0,92.09500000000001,698.142,36.142,260.76099999999985,344.6479999999999,50.56
AS14.29,2014-05-01,7.6,0.0,0.4,3.1640230491987222,1606.3899986743927,0.0,0.0,90.474,1240.859,35.15,222.371,502.54400000000004,0.0
AS14.29,2014-05-03,8.0,1.0,1.0,6.99715481948748,889.8380005359649,0.0,2.0,56.711,36.364999999999995,14.052,106.08500000000002,124.394,0.0
AS14.29,2014-05-04,8.0,-1.0,1.0,8.205612971261393,931.3659999370573,1.0,7.0,32.556,332.0460000000001,27.162,200.023,144.35899999999998,0.0
AS14.29,2014-05-05,7.333333333333333,-0.3333333333333333,0.6666666666666666,5.134588111101922,1580.859999895096,9.0,17.0,190.73799999999997,784.093,15.044,258.79499999999996,95.281,151.332
AS14.29,2014-05-07,7.8,-0.2,0.8,0.8272448407156762,612.6000003814698,0.0,0.0,8.045,231.791,43.242000000000004,81.973,323.729,0.0
AS14.29,2014-05-08,7.8,0.4,1.0,2.8246392521923327,1402.8790020942686,1.0,2.0,116.20700000000004,1015.9729999999996,33.964999999999996,286.5020000000002,1478.8819999999996,0.0
AS14.29,2014-05-09,7.4,-0.4,0.6,1.3984778250328964,621.3550007343291,1.0,0.0,38.449999999999996,579.766,33.483,216.31199999999998,486.611,0.0
AS14.29,2014-05-10,7.0,-0.2,0.4,2.9361459966386385,2102.2799997329716,1.0,1.0,83.47299999999997,911.1909999999999,76.69200000000001,327.06600000000014,1284.439999999999,3.0940000000000003
AS14.29,2014-05-11,7.0,-0.8,0.4,0.3642028542920709,728.3699998855591,0.0,0.0,67.76400000000001,406.65699999999987,62.325,214.32100000000003,1160.6279999999995,0.0
AS14.29,2014-05-12,7.6,-0.2,0.8,3.438891987648675,2328.525000095367,0.0,6.0,161.06199999999995,1648.4390000000012,44.259,498.4369999999999,1620.229,21.286
AS14.30,2014-03-24,7.8,-0.2,1.0,2.0170322832689553,828.2379994392395,0.0,0.0,372.052,913.2030000000004,51.65,75.41000000000001,466.131,81.464
AS14.30,2014-03-25,8.0,-0.2,1.0,2.1463485394157664,1892.958001613617,2.0,0.0,355.754,1213.7100000000003,52.212999999999994,25.429,476.11099999999993,37.20399999999999
AS14.30,2014-03-26,6.8,0.2,0.6,3.0138189376907185,1684.5240006446836,15.0,0.0,467.58599999999996,1324.5290000000002,33.397,0.0,449.5450000000001,64.328
AS14.30,2014-03-27,7.75,-0.75,1.0,2.4019994071036606,1612.0970003604887,2.0,0.0,406.5580000000001,1265.3129999999996,79.523,13.057,469.1499999999999,99.94500000000001
AS14.30,2014-03-28,7.8,0.0,1.0,4.222921890611353,1988.8480017185211,2.0,0.0,377.67199999999997,1510.1850000000009,67.91199999999999,13.088,456.324,94.05000000000001
AS14.30,2014-03-29,8.4,-1.4,1.0,1.855341235651731,811.8870005607605,2.0,0.0,233.73,836.1360000000001,43.22,0.0,211.504,62.824999999999996
AS14.30,2014-03-30,7.6,-1.2,1.0,1.8024014577424543,1263.2830007076266,6.0,0.0,309.72499999999997,514.6560000000001,103.79000000000002,0.0,222.59699999999998,77.33500000000001
AS14.30,2014-03-31,7.6,-0.8,1.0,3.517792628314821,1738.9809997081757,0.0,0.0,388.4339999999997,1597.2759999999998,154.988,0.0,427.159,92.838
AS14.30,2014-04-01,7.8,-1.2,1.2,2.3572512162759844,1933.4319999217985,6.0,2.0,288.253,1010.9239999999998,59.39799999999999,16.09,254.70299999999997,57.801
AS14.30,2014-04-02,7.6,-0.6,0.6,2.1286771744696007,1333.0309982299805,0.0,0.0,322.20999999999987,826.16,91.62299999999999,13.048,188.50300000000001,13.581
AS14.30,2014-04-03,8.0,0.2,1.0,2.0027662243571718,1388.5130007266998,1.0,0.0,379.2209999999998,683.4569999999998,101.143,3.015,213.57500000000002,36.171
AS14.30,2014-04-04,7.8,-1.2,1.0,2.280645017401029,1605.512000083923,3.0,0.0,453.61899999999974,1341.6149999999998,23.177,36.137,310.558,122.036
AS14.30,2014-04-05,8.0,-0.8,1.0,0.9456907127959762,701.2229995727539,2.0,0.0,223.09199999999993,451.75000000000006,40.845000000000006,21.149,199.695,51.39699999999999
AS14.30,2014-04-06,8.0,-1.2,1.0,1.0014198467343525,1235.8720004558563,0.0,0.0,146.089,267.462,56.440999999999995,0.0,252.51099999999997,6.13
AS14.30,2014-04-07,7.6,0.0,1.0,1.8292823205981095,2380.9250001907344,0.0,0.0,173.27299999999997,1116.8049999999998,62.347,0.0,193.977,81.46900000000001
AS14.30,2014-04-08,7.8,-0.6,1.0,2.544360733430014,3087.7809989452367,0.0,0.0,175.10899999999995,1086.203,88.813,34.217999999999996,220.21800000000002,44.239000000000004
AS14.30,2014-04-09,7.75,-0.5,1.0,2.735906245238542,1412.9859993457794,3.0,5.0,268.231,999.5399999999997,59.531000000000006,4.011,146.13299999999998,29.163
AS14.30,2014-04-10,8.2,-1.0,1.0,2.1368518744989333,1247.3330011367798,0.0,2.0,337.3519999999998,1157.8869999999995,53.733000000000004,20.066000000000003,491.45000000000005,50.303000000000004
AS14.30,2014-04-11,7.666666666666667,-0.6666666666666666,0.6666666666666666,2.494916839681597,1565.760999917984,4.0,0.0,470.83099999999996,1026.5880000000002,71.42699999999999,30.910999999999998,773.601,99.24700000000001
AS14.30,2014-04-12,7.8,-1.0,1.2,0.6133414489008874,410.41800022125256,0.0,0.0,140.774,169.732,54.38399999999999,0.0,284.45799999999997,8.044999999999998
AS14.30,2014-04-13,7.2,-1.6,1.0,1.2621254950997156,765.9489996433256,1.0,0.0,281.6920000000001,358.286,34.35,24.107,118.13100000000001,44.408
AS14.30,2014-04-14,7.75,-0.25,1.0,2.562305146536646,1485.888000011444,0.0,0.0,348.6589999999998,1452.9869999999999,72.552,0.0,564.902,55.80000000000001
