ID,time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
AS14.17,2014-03-21,7.4,0.8,1.0,4.031386282906977,674.0979995727539,0.0,0.0,120.74199999999996,495.6800000000001,14.096000000000002,,,14.059999999999999,45.162000000000006,347.308,,,,
AS14.17,2014-03-22,7.4,0.4,0.8,4.6264701012956255,1230.4520013332367,0.0,0.0,121.14600000000003,875.3309999999999,15.419,,,0.0,44.653,350.759,64.724,,17.126,
AS14.17,2014-03-23,7.4,0.8,0.8,1.6822248456096904,809.819000005722,0.0,1.0,165.071,513.2340000000002,29.331000000000003,,,0.0,35.186,696.9840000000002,135.242,,0.0,
AS14.17,2014-03-24,7.0,0.6666666666666666,0.6666666666666666,3.8964009807342737,1653.8349997997286,4.0,0.0,195.43299999999996,1096.9029999999993,25.328000000000003,,,0.0,36.194,302.675,259.2439999999999,,6.086,
AS14.17,2014-03-25,7.5,0.5,1.0,1.4885440476037812,646.2949995994568,0.0,0.0,74.93399999999998,446.547,27.14,,,0.0,27.1,363.13700000000006,0.0,,9.866,
AS14.17,2014-03-26,7.2,0.2,0.8,1.6448903290129613,1247.3600010871887,2.0,0.0,288.166,870.313,20.032999999999998,,,0.0,43.175,706.6990000000001,0.0,,29.112000000000002,
AS14.17,2014-03-27,7.2,0.4,0.6,2.1751960288978536,861.4380009174347,0.0,0.0,189.76899999999992,621.1200000000002,36.466,,,0.0,45.211999999999996,870.1839999999999,39.168,,0.0,
AS14.17,2014-03-28,7.2,0.6,1.0,6.024883919669563,1507.754000902176,1.0,0.0,156.932,911.9680000000003,6.025,,,0.0,31.250000000000004,588.273,190.957,,0.0,
AS14.17,2014-03-29,6.8,0.6,0.6,5.022917176431632,1310.8980014324186,8.0,1.0,262.028,679.9150000000003,4.061,,,0.0,45.153999999999996,754.5039999999999,125.194,,0.0,
AS14.17,2014-03-30,8.0,1.0,1.0,0.1333333333333333,291.8069996833802,0.0,0.0,25.019000000000002,150.26799999999997,0.0,,,0.0,32.299,0.0,0.0,,0.0,
AS14.17,2014-03-31,7.25,0.5,1.0,2.351665242368133,769.2270007133484,0.0,0.0,255.1,632.1549999999999,5.072,,,0.0,58.52199999999999,355.746,136.22699999999998,,10.169,
AS14.17,2014-04-01,7.4,0.6,1.0,3.5226334123392955,1364.7080006599429,4.0,2.0,330.55400000000003,828.6480000000001,51.95100000000001,,,7.686,37.259,272.55600000000004,88.271,,9.317,
AS14.17,2014-04-02,7.5,0.25,0.75,2.1642399540084116,1293.0220003128052,1.0,0.0,246.42599999999996,596.5369999999999,44.105000000000004,,,3.434,32.206,350.56999999999994,46.290000000000006,,40.327999999999996,
AS14.17,2014-04-03,7.2,0.2,1.0,2.9808823529411765,1209.4400010108948,1.0,1.0,255.28100000000003,805.9579999999999,32.732,,,0.0,38.18,358.95300000000003,128.398,,0.0,
AS14.17,2014-04-04,7.0,-0.6,0.8,3.836064425770309,751.8160018920898,1.0,1.0,167.861,385.047,1.275,,,2.004,44.382,412.70799999999997,0.0,,0.0,
AS14.17,2014-04-05,7.0,0.2,1.0,4.539355148839198,681.6390011310579,3.0,3.0,132.28699999999998,560.7049999999999,0.0,,,0.0,43.366,71.387,15.843,,0.0,
AS14.17,2014-04-06,7.25,0.25,1.25,0.8853134214670572,340.85799932479864,0.0,1.0,71.157,362.796,8.906,,,0.0,51.352,211.91499999999996,0.0,,0.0,
AS14.17,2014-04-07,7.0,1.0,1.0,0.9799902569723544,513.5020003318788,0.0,0.0,74.84700000000001,431.366,0.0,,,0.0,23.193,74.44000000000001,0.0,,0.0,
AS14.17,2014-04-08,7.0,0.4,1.0,0.6255694839919435,1419.3579995632172,3.0,1.0,336.1109999999999,1115.1659999999997,9.139,,,0.0,48.317,836.5480000000002,187.51799999999997,85.71600000000001,16.049,
AS14.17,2014-04-09,7.0,0.25,1.0,2.6215543642819203,1112.8759999275208,0.0,0.0,220.74099999999993,865.5240000000001,144.704,,,3.025,51.035999999999994,292.32800000000003,156.159,,4.031,
AS14.17,2014-04-10,6.75,1.0,1.0,2.418573204059626,808.8569998741149,0.0,0.0,212.97300000000004,1186.674,20.211,,,0.0,47.447,474.9839999999999,41.142,,0.0,
AS14.17,2014-04-11,7.2,0.4,1.0,4.976967605816774,1352.2980003356931,0.0,0.0,489.87,401.83599999999984,0.0,,,0.0,39.482,561.8029999999998,141.10899999999998,,4.035,
AS14.17,2014-04-12,7.2,0.4,1.0,3.982876845286387,1568.5859997272491,0.0,0.0,482.97600000000017,590.901,9.030999999999999,,,0.0,39.147999999999996,604.9029999999998,0.0,,0.0,
AS14.17,2014-04-13,7.2,-0.2,1.0,1.815936454856059,857.2669999599459,0.0,0.0,347.1999999999999,459.157,23.663999999999998,,,0.0,37.875,497.90099999999995,69.49100000000001,,0.0,
AS14.17,2014-04-14,7.0,0.8,1.0,2.042744125115081,954.8489999771117,1.0,0.0,285.74699999999996,173.11100000000002,0.0,,,0.0,49.449999999999996,319.57,200.31000000000003,,0.0,
AS14.17,2014-04-15,7.0,0.4,1.0,2.4536708330123544,1957.3469989299776,0.0,1.0,189.53400000000005,1509.8779999999995,32.125,,,13.126000000000001,100.836,388.33599999999996,82.572,,0.0,
AS14.17,2014-04-16,7.2,0.8,1.0,2.6729802815618178,1924.0620024204256,2.0,1.0,268.9240000000001,1261.0319999999995,23.65,,,0.0,46.701,403.6159999999999,102.84700000000001,,1.001,
AS14.17,2014-04-17,7.0,0.4,1.0,2.787620996901864,893.9839994907379,0.0,2.0,168.34500000000003,690.232,26.223,,,0.0,43.742999999999995,459.217,0.0,,4.649,
AS14.17,2014-04-18,7.0,1.0,1.0,3.7710903996989713,501.7899997234342,1.0,0.0,22.825,360.963,14.687999999999999,,,0.0,33.187,53.717,0.0,,5.019,
AS14.17,2014-04-19,7.0,1.0,1.0,4.01374403942835,786.2340011596681,0.0,0.0,22.274,565.0509999999999,0.0,,,0.0,43.589000000000006,185.108,0.0,,0.0,
AS14.17,2014-04-20,7.2,0.4,1.0,2.9079662456813793,2003.1370005607603,0.0,0.0,222.78700000000003,1873.1689999999999,7.13,,,0.0,43.058,495.7569999999999,101.99900000000001,,0.0,
AS14.17,2014-04-21,7.4,0.4,1.0,2.1167134877347538,945.9130005836488,1.0,0.0,94.373,890.7229999999996,20.866,,,0.0,39.551,177.071,19.146,,3.01,
AS14.17,2014-04-22,6.6,0.6,1.0,1.2149159663865536,1286.6190004348757,0.0,2.0,184.809,863.7650000000002,19.109,,,0.0,46.482,502.11100000000005,72.052,,0.0,
AS14.17,2014-04-23,7.25,1.0,1.0,1.7240619209853028,1507.2199997901917,1.0,0.0,285.9169999999999,1174.6399999999999,9.978,,,0.0,45.771,519.599,281.121,,0.0,
AS14.17,2014-04-24,7.2,1.0,1.0,2.635626296211738,1549.0970015525818,1.0,0.0,302.6979999999999,844.2690000000001,28.173,,,0.0,40.536,566.338,209.972,,0.0,
AS14.17,2014-04-25,7.2,0.4,1.0,4.684202535194868,1356.7539989948273,4.0,1.0,355.833,802.4759999999999,16.36,,,10.858,44.207,35.163,21.671,,8.035,
AS14.17,2014-04-26,8.0,1.0,1.0,4.484102912294093,1205.2339980602264,0.0,1.0,387.54799999999994,580.337,0.0,,,0.0,33.417,124.62100000000001,0.0,,0.0,
AS14.17,2014-04-27,7.2,1.0,1.0,2.611555779336526,452.9509999752045,0.0,2.0,128.645,386.475,2.1399999999999997,,,0.0,34.075,396.629,27.316,,0.0,
AS14.17,2014-04-28,6.75,0.75,0.3333333333333333,2.337298904745795,1317.2859997749329,0.0,0.0,187.5449999999999,895.0360000000003,15.059000000000001,,,11.214,25.43,397.35900000000004,129.68900000000002,,3.079,
AS14.17,2014-04-29,7.0,0.8,1.0,2.650334838506194,1048.149998664856,0.0,0.0,240.97499999999997,935.9639999999997,27.386,,,,35.562,235.77700000000002,61.456999999999994,,0.0,
AS14.17,2014-04-30,7.0,1.0,1.0,2.991196044880559,1057.0449998378754,0.0,0.0,139.579,640.19,4.013,11.147,,,44.38,99.166,159.14100000000002,,0.0,
AS14.17,2014-05-01,8.0,1.0,1.0,1.976316601487821,381.40499949455256,0.0,1.0,186.21599999999998,369.17599999999993,13.036,,25.955,,8.034,78.019,0.0,,15.057,
AS14.17,2014-05-02,7.0,1.0,1.0,6.203157343959937,1132.3360006809235,1.0,0.0,196.65600000000003,595.2289999999998,0.0,,,,22.708,9.043,79.98599999999999,,0.0,
AS14.17,2014-05-03,7.25,-1.0,1.0,6.390433044373496,784.4349997043608,7.0,3.0,268.74399999999997,469.4969999999999,3.126,,,,44.149,337.53000000000003,32.61,,9.029,
AS14.17,2014-05-04,,,,0.3423027062064495,413.4830007553101,,,88.71200000000002,340.226,,,,,26.455,91.33999999999999,0.0,,0.0,
AS14.17,2014-05-05,7.5,1.0,1.0,1.933203148333619,620.3739995956421,,,66.301,476.531,,,,,22.224,130.838,61.523,,9.35,
AS14.17,2014-05-06,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-07,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-08,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-09,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-10,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-11,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-12,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-13,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-14,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-15,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-16,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-17,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-18,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-19,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-20,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-21,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-22,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-23,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-24,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-25,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-26,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-27,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-28,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-29,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-30,,,,,,,,,,,,,,,,,,,
AS14.17,2014-05-31,,,,,,,,,,,,,,,,,,,
AS14.17,2014-06-01,,,,,,,,,,,,,,,,,,,
AS14.17,2014-06-02,,,,,,,,,,,,,,,,,,,
AS14.17,2014-06-03,,,,,,,,,,,,,,,,,,,
AS14.17,2014-06-04,,,,,,,,,,,,,,,,,,,
AS14.17,2014-06-05,,,,,,,,,,,,,,,,,,,
AS14.17,2014-06-06,,,,,,,,,,,,,,,,,,,
AS14.17,2014-06-07,,,,,,,,,,,,,,,,,,,
AS14.17,2014-06-08,,,,,,,,,,,,,,,,,,,
AS14.17,2014-06-09,,,,,,,,,,,,,,,,,,,
AS14.19,2014-02-17,,,,,,10.0,,,,,,,,,,,,,
AS14.19,2014-02-18,,,,,,4.0,,,,,,,,,,,,,
AS14.19,2014-02-19,,,,,,5.0,,,,,,,,,,,,,
AS14.19,2014-02-20,,,,,,1.0,2.0,,,,,,,,,,,,
AS14.19,2014-02-21,,,,,,7.0,0.0,,,,,,,,,,,,
AS14.19,2014-02-22,,,,,,3.0,0.0,,,,,,,,,,,,
AS14.19,2014-02-23,,,,,,2.0,2.0,,,,,,,,,,,,
AS14.19,2014-02-24,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.19,2014-02-25,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.19,2014-02-26,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.19,2014-02-27,,,,,,2.0,1.0,,,,,,,,,,,,
AS14.19,2014-02-28,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.19,2014-03-01,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.19,2014-03-02,,,,,,0.0,2.0,,,,,,,,,,,,
AS14.19,2014-03-03,,,,,,3.0,0.0,,,,,,,,,,,,
AS14.19,2014-03-04,,,,,,2.0,0.0,,,,,,,,,,,,
AS14.19,2014-03-05,,,,,,15.0,0.0,,,,,,,,,,,,
AS14.19,2014-03-06,,,,,,4.0,0.0,,,,,,,,,,,,
AS14.19,2014-03-07,,,,,,2.0,0.0,,,,,,,,,,,,
AS14.19,2014-03-08,,,,,,14.0,1.0,,,,,,,,,,,,
AS14.19,2014-03-09,,,,,,6.0,0.0,,,,,,,,,,,,
AS14.19,2014-03-10,,,,,,5.0,4.0,,,,,,,,,,,,
AS14.19,2014-03-11,,,,,,3.0,0.0,,,,,,,,,,,,
AS14.19,2014-03-12,,,,,,23.0,3.0,,,,,,,,,,,,
AS14.19,2014-03-13,,,,,,8.0,0.0,,,,,,,,,,,,
AS14.19,2014-03-14,,,,,,8.0,1.0,,,,,,,,,,,,
AS14.19,2014-03-15,,,,,,2.0,0.0,,,,,,,,,,,,
AS14.19,2014-03-16,,,,,,3.0,2.0,,,,,,,,,,,,
AS14.19,2014-03-17,,,,,,3.0,0.0,,,,,,,,,,,,
AS14.19,2014-03-18,,,,,,3.0,0.0,,,,,,,,,,,,
AS14.19,2014-03-19,,,,,,11.0,0.0,,,,,,,,,,,,
AS14.19,2014-03-20,,,,,,8.0,0.0,,,,,,,,,,,,
AS14.19,2014-03-21,4.666666666666667,0.6666666666666666,0.6666666666666666,1.3158602150537642,149.78799962997442,3.0,0.0,76.65599999999999,71.515,,,,,13.15,5.037,,,,
AS14.19,2014-03-22,6.6,-1.4,0.4,2.0779024466979115,982.4860000610354,7.0,0.0,237.32400000000004,360.823,,,,,98.563,71.613,,,,
AS14.19,2014-03-23,7.0,-0.8,0.8,0.7070505287896597,357.9399988651274,4.0,0.0,93.348,101.494,,,,,64.708,67.619,,,,
AS14.19,2014-03-24,6.0,-0.4,0.4,2.7333467054727385,703.1340010166168,5.0,0.0,144.16299999999993,584.6719999999999,26.125,,,,35.347,0.0,,,,
AS14.19,2014-03-25,5.5,-1.25,0.25,2.7180385613644784,1546.0189993381503,12.0,0.0,234.868,634.4610000000001,0.0,,,,54.303,0.0,,,,
AS14.19,2014-03-26,6.0,-0.6,0.4,2.61395582704717,997.2129995822906,6.0,0.0,195.609,658.9009999999996,0.0,,,,49.532,31.565,,2.006,,
AS14.19,2014-03-27,6.6,0.0,0.6,3.172910603521768,1304.4019989967346,7.0,1.0,256.03399999999993,911.0899999999999,0.0,,,,47.601,110.805,,66.857,,
AS14.19,2014-03-28,6.6,-0.6,1.2,3.572934360515228,670.0709993839263,8.0,1.0,156.414,402.85999999999996,1.001,,,,46.586,26.28,,4.047000000000001,,
AS14.19,2014-03-29,7.4,0.2,1.2,3.3109022407008037,684.9959995746615,10.0,2.0,187.11599999999999,310.07399999999996,6.016,,,,42.26,0.0,,0.0,,
AS14.19,2014-03-30,7.0,-0.4,0.8,1.4840444184687314,573.4279997348783,5.0,0.0,148.76800000000003,221.065,0.0,,,,50.268,0.0,,0.0,,
AS14.19,2014-03-31,7.2,-0.4,1.0,3.122903989181879,875.9129991531369,6.0,1.0,188.25800000000004,661.573,0.0,,,,44.667,0.0,18.794,0.0,,
AS14.19,2014-04-01,6.4,0.0,0.2,3.2032039030560058,1016.2230005264283,1.0,0.0,120.76199999999999,803.686,0.0,,,,32.272,0.0,0.0,8.822,,
AS14.19,2014-04-02,7.6,-0.2,1.0,1.8519253164257798,524.3509998321533,3.0,0.0,116.92400000000004,389.947,0.0,,,,41.193,47.717,0.0,0.0,,
AS14.19,2014-04-03,6.6,0.0,0.6,1.7538515406162467,941.9100003242494,2.0,0.0,68.889,548.2199999999999,0.0,,,,42.374,0.0,0.0,0.0,,
AS14.19,2014-04-04,7.0,-0.2,0.4,3.7685076953048906,1168.1219997406006,11.0,0.0,326.64,660.1150000000002,0.0,,,,39.199999999999996,115.234,0.0,0.0,,
AS14.19,2014-04-05,8.0,-0.6,1.2,3.2629383840011754,577.151999950409,11.0,0.0,201.06400000000002,316.659,0.0,,48.301,,41.269000000000005,53.37,0.0,0.0,,
AS14.19,2014-04-06,7.25,-1.25,1.0,2.2613785544202694,880.0100002288815,8.0,1.0,171.63599999999994,517.8609999999999,0.0,,,,49.277,0.0,0.0,0.0,,
AS14.19,2014-04-07,6.6,-1.0,0.6,4.402438299137676,1234.0470020771027,11.0,0.0,303.7919999999998,752.511,0.0,,,,63.583,19.099,0.0,0.0,,
AS14.19,2014-04-08,6.8,-0.4,1.0,2.1375071485580337,1024.513001203537,8.0,2.0,258.928,576.7209999999998,0.0,,,,39.395,0.0,0.0,0.0,20.17,
AS14.19,2014-04-09,7.2,-0.4,0.8,2.8215630935013754,855.3000011444092,8.0,1.0,186.652,429.332,0.0,,,,36.407,0.0,0.0,0.0,0.0,
AS14.19,2014-04-10,6.75,-0.5,0.75,1.7472290640394088,605.4900007247926,4.0,0.0,123.595,259.459,0.0,,,,32.281,67.61399999999999,0.0,0.0,0.0,
AS14.19,2014-04-11,6.8,-0.6,1.0,2.6662535870855573,889.785001039505,6.0,0.0,161.063,541.2510000000002,0.0,,,,42.442,61.462,0.0,0.0,0.0,
AS14.19,2014-04-12,7.2,0.2,0.8,1.585319361889212,563.3689999580384,6.0,0.0,179.98299999999998,491.80500000000006,0.0,,,,45.462,11.087,0.0,0.0,0.0,
AS14.19,2014-04-13,7.2,-0.6,1.0,2.7281878647041866,497.6109988689423,6.0,0.0,119.587,290.951,0.0,,,,44.368,226.876,0.0,0.0,0.0,
AS14.19,2014-04-14,7.0,0.4,0.8,3.5022965084428663,1428.848999261856,15.0,0.0,205.58599999999998,833.4040000000001,0.0,,,,39.499,70.523,0.0,42.282,0.0,
AS14.19,2014-04-15,6.4,-1.0,1.0,3.1383753501400564,932.8380007743835,4.0,0.0,209.27099999999993,1059.2630000000004,0.0,,,,52.474999999999994,19.202,0.0,12.671,0.0,
AS14.19,2014-04-16,6.8,-0.6,1.0,1.853125,887.7120003700257,4.0,1.0,88.77400000000002,734.225,0.0,,,,31.179,161.249,0.0,0.0,0.0,
AS14.19,2014-04-17,6.8,-0.8,1.0,2.4352240896358537,816.4839994907378,1.0,0.0,48.75200000000001,884.4580000000002,0.0,,,,47.519999999999996,3.01,0.0,0.0,0.0,
AS14.19,2014-04-18,6.8,-1.0,1.0,1.5583333333333333,494.78400015831005,3.0,1.0,87.733,416.13400000000007,0.0,,,,43.347,0.0,0.0,0.0,0.0,
AS14.19,2014-04-19,6.8,-0.4,0.8,2.6476166193130037,459.59799957275385,6.0,0.0,82.21100000000001,268.25800000000004,0.0,,,,39.421,129.34,0.0,8.679,0.0,
AS14.19,2014-04-20,7.6,0.2,1.2,2.4469681514776243,587.2349998950959,4.0,0.0,80.754,257.54699999999997,0.0,,,,41.69800000000001,76.214,0.0,0.0,0.0,
AS14.19,2014-04-21,6.4,-0.2,1.0,3.203276227426254,739.0989999771117,6.0,0.0,128.097,369.7850000000001,0.0,,,,47.591,72.515,0.0,0.0,0.0,
AS14.19,2014-04-22,6.8,0.6,1.2,3.2882601499421216,1488.353999376297,7.0,0.0,344.98900000000015,1226.8319999999997,0.0,,,,50.736,25.469,0.0,0.0,0.0,
AS14.19,2014-04-23,6.0,-1.0,1.0,2.655523843084867,858.7859997749331,4.0,1.0,122.88900000000002,776.7210000000001,0.0,,,,56.45,108.92500000000001,0.0,0.0,0.0,
AS14.19,2014-04-24,6.6,-0.6,0.8,2.5344572399386416,669.2690005302429,5.0,0.0,133.55700000000004,569.592,0.0,,,,45.318,0.0,0.0,0.0,0.0,
AS14.19,2014-04-25,7.25,-0.75,0.75,1.8426026758845255,703.3389985561371,6.0,0.0,124.85200000000002,426.466,0.0,,,,43.169,258.757,0.0,0.0,3.653,
AS14.19,2014-04-26,7.75,1.0,1.5,5.978465179175119,545.9280002117158,6.0,1.0,119.20300000000003,232.576,0.0,,,,18.105999999999998,0.0,0.0,0.0,,
AS14.19,2014-04-27,6.333333333333333,-1.5,0.8333333333333334,1.0767994154183405,581.4879999160765,4.0,0.0,121.15800000000002,369.314,0.0,,,,41.693,308.027,152.618,0.0,,
AS14.19,2014-04-28,6.4,0.0,0.6,2.4907197661673357,1049.4379992485046,4.0,0.0,149.854,534.071,0.0,,,,36.23,265.84499999999997,62.108,0.0,,
AS14.19,2014-04-29,7.2,0.4,0.6,0.6163783797686532,716.2829992771148,6.0,0.0,125.09100000000004,402.476,0.0,,,,46.359,50.43900000000001,,0.0,,
AS14.19,2014-04-30,7.0,0.4,0.8,1.069120825752713,727.5220000743865,12.0,0.0,220.12900000000002,480.72700000000003,5.125,,,,51.309000000000005,111.498,,0.0,,
AS14.19,2014-05-01,6.8,-0.2,0.8,3.030358047113634,612.9139993190767,2.0,0.0,128.57600000000002,403.60599999999994,,,,,47.416,104.16600000000001,,3.029,,
AS14.19,2014-05-02,7.8,0.4,1.2,4.615325950470143,622.0910005569458,9.0,0.0,199.94199999999995,330.34099999999995,,,,,56.561,0.0,,3.037,,
AS14.19,2014-05-03,7.4,0.4,1.0,4.5628503018102124,557.4560003280641,13.0,2.0,231.89800000000005,108.32299999999998,,,,,51.367999999999995,9.076,,,,
AS14.19,2014-05-04,6.6,-0.4,0.8,1.6667998797020194,624.7860004901885,,,172.852,463.12199999999996,,,,,36.384,160.76399999999998,,,,
AS14.19,2014-05-05,7.0,0.25,1.0,0.0,6.10800004005432,,,,6.098,,,,,,,,,,
AS14.19,2014-05-06,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-07,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-08,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-09,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-10,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-11,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-12,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-13,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-14,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-15,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-16,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-17,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-18,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-19,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-20,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-21,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-22,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-23,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-24,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-25,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-26,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-27,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-28,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-29,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-30,,,,,,,,,,,,,,,,,,,
AS14.19,2014-05-31,,,,,,,,,,,,,,,,,,,
AS14.19,2014-06-01,,,,,,,,,,,,,,,,,,,
AS14.19,2014-06-02,,,,,,,,,,,,,,,,,,,
AS14.19,2014-06-03,,,,,,,,,,,,,,,,,,,
AS14.19,2014-06-04,,,,,,,,,,,,,,,,,,,
AS14.19,2014-06-05,,,,,,,,,,,,,,,,,,,
AS14.19,2014-06-06,,,,,,,,,,,,,,,,,,,
AS14.19,2014-06-07,,,,,,,,,,,,,,,,,,,
AS14.19,2014-06-08,,,,,,,,,,,,,,,,,,,
AS14.19,2014-06-09,,,,,,,,,,,,,,,,,,,
AS14.20,2014-02-17,,,,,,3.0,2.0,,,,,,,,,,,,
AS14.20,2014-02-18,,,,,,0.0,1.0,,,,,,,,,,,,
AS14.20,2014-02-19,,,,,,1.0,1.0,,,,,,,,,,,,
AS14.20,2014-02-20,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.20,2014-02-21,,,,,,0.0,2.0,,,,,,,,,,,,
AS14.20,2014-02-22,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.20,2014-02-23,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.20,2014-02-24,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.20,2014-02-25,,,,,,0.0,1.0,,,,,,,,,,,,
AS14.20,2014-02-26,,,,,,0.0,1.0,,,,,,,,,,,,
AS14.20,2014-02-27,,,,,,2.0,0.0,,,,,,,,,,,,
AS14.20,2014-02-28,,,,,,1.0,0.0,,,,,,,,,,,,
AS14.20,2014-03-01,,,,,,6.0,0.0,,,,,,,,,,,,
AS14.20,2014-03-02,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.20,2014-03-03,,,,,,0.0,1.0,,,,,,,,,,,,
AS14.20,2014-03-04,,,,,,2.0,4.0,,,,,,,,,,,,
AS14.20,2014-03-05,,,,,,3.0,1.0,,,,,,,,,,,,
AS14.20,2014-03-06,,,,,,0.0,3.0,,,,,,,,,,,,
AS14.20,2014-03-07,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.20,2014-03-08,,,,,,3.0,0.0,,,,,,,,,,,,
AS14.20,2014-03-09,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.20,2014-03-10,,,,,,0.0,1.0,,,,,,,,,,,,
AS14.20,2014-03-11,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.20,2014-03-12,,,,,,1.0,0.0,,,,,,,,,,,,
AS14.20,2014-03-13,,,,,,1.0,0.0,,,,,,,,,,,,
AS14.20,2014-03-14,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.20,2014-03-15,,,,,,0.0,1.0,,,,,,,,,,,,
AS14.20,2014-03-16,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.20,2014-03-17,,,,,,0.0,1.0,,,,,,,,,,,,
AS14.20,2014-03-18,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.20,2014-03-19,,,,,,0.0,0.0,,,,,,,,,,,,
AS14.20,2014-03-20,7.0,-1.0,1.0,,131.77599978446963,0.0,0.0,7.742,6.086,,,63.294,,,47.557,,,,
AS14.20,2014-03-21,7.0,0.25,0.25,,30.0939998626709,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,
AS14.20,2014-03-22,7.5,1.0,0.5,0.0462962962962962,506.7890005111693,0.0,0.0,4.043,239.59699999999998,,,0.0,,15.455,3.013,,15.592,,
AS14.20,2014-03-23,7.6,0.8,0.8,0.2592592592592592,278.14000034332264,0.0,1.0,9.013000000000002,149.34,,,0.0,,19.415,0.0,,22.147,,
AS14.20,2014-03-24,6.8,-0.2,0.4,0.4,164.95799970626834,0.0,1.0,61.468999999999994,169.912,,,0.0,,14.054,118.72999999999999,,0.0,,
AS14.20,2014-03-25,6.0,-0.75,-0.5,0.9472222222222225,1031.0030002593994,0.0,0.0,174.13599999999997,191.175,3.011,,43.155,,25.343999999999998,153.112,,58.425000000000004,27.868,
AS14.20,2014-03-26,6.8,0.4,0.4,0.2318594104308388,197.70399975776678,0.0,0.0,31.285000000000004,80.782,0.0,,0.0,,43.672999999999995,215.015,,0.0,,
AS14.20,2014-03-27,7.0,0.25,0.75,0.28500000000000003,393.75500035285955,0.0,0.0,38.226,115.05399999999999,18.593,,0.0,,0.0,250.67600000000004,,0.0,,
